20000
(5.52332418505102, 4.33199661085382)
(0.460027100052685, 9.98071334324777)
(7.36715677659959, 1.14425180014223)
(3.99771470110863, 6.27882140921429)
(7.45588487247005, 7.16960564255714)
(0.666416482999921, 4.56359081203118)
(8.79553574835882, 9.79739627568051)
(5.63249132130295, 2.48786812182516)
(7.12727558566257, 5.1797834620811)
(4.52328576007858, 1.18893621489406)
(0.791786124464124, 3.2597540342249)
(9.77418017806485, 9.90933363791555)
(0.554717220366001, 0.86254395544529)
(4.18334536021575, 0.576402295846492)
(7.91581636760384, 7.79855462955311)
(0.915465157013386, 2.86798760294914)
(7.91000311030075, 6.50151971029118)
(8.6232507461682, 1.5642279968597)
(6.54682826017961, 7.49064123723656)
(0.635416305158287, 3.55424490524456)
(3.2604636112228, 0.537685942836106)
(9.87137770978734, 0.0570460525341332)
(0.892106320243329, 7.93092483421788)
(3.73947564279661, 5.36691886838526)
(8.03211000980809, 6.18019075365737)
(1.07820324366912, 3.40075564105064)
(6.52479901676998, 0.224494475405663)
(4.29197861813009, 9.32104070205241)
(6.1742056091316, 9.07389073865488)
(8.59648884739727, 2.61876334436238)
(8.93924978096038, 8.4734323923476)
(4.01113563450053, 3.5405162256211)
(3.44587777042761, 2.42860555183142)
(1.97477395646274, 8.67030235473067)
(9.8495724494569, 6.3042314699851)
(1.51039932388812, 8.65042415913194)
(8.26198238413781, 0.216442171949893)
(4.53179660951719, 2.10014248033985)
(0.774270084220916, 4.37178006395698)
(8.18147582234815, 0.274510795716196)
(6.87013824237511, 8.96844594040886)
(0.00922342296689749, 6.5954233170487)
(8.79527102923021, 0.939826748799533)
(2.35008349642158, 9.20029456494376)
(0.486197085119784, 4.92148647783324)
(4.96866655070335, 9.72323708701879)
(7.50238047679886, 2.35628532245755)
(7.82548692077398, 7.31678147101775)
(3.25878406176344, 7.6653311541304)
(9.12859056377783, 7.53721631364897)
(9.15634876582772, 5.53545928094536)
(5.24683747906238, 6.63058121223003)
(9.7859451523982, 9.36191340675578)
(7.34143142122775, 4.49876928003505)
(5.24478862294927, 7.68281166208908)
(2.04829622758552, 5.28951510321349)
(6.29677015123889, 5.1183568360284)
(8.34969847230241, 4.70795062603429)
(5.17199301160872, 2.17003412544727)
(4.78517149342224, 3.58173674205318)
(3.4031008859165, 9.2569548310712)
(0.788439272437245, 5.61710311565548)
(5.94298168318346, 9.74781189579517)
(4.19212522450835, 2.6519027678296)
(2.71435068221763, 3.50804999470711)
(2.57022655336186, 9.05721005517989)
(8.50446931784973, 6.11976978136227)
(8.57274562586099, 5.61026996700093)
(6.55519370920956, 8.7879917002283)
(6.72932729823515, 5.7021045871079)
(3.31101022893563, 1.60434045596048)
(5.91067286673933, 2.48769604368135)
(6.41472339630127, 6.08050635783002)
(6.11488009337336, 1.72888104105368)
(5.0534999021329, 0.873889096546918)
(2.77179490542039, 4.11123663885519)
(4.18824116932228, 3.79123822785914)
(8.49826843477786, 4.25231346860528)
(0.762113193050027, 2.25885532796383)
(1.39447125606239, 0.805148512590677)
(4.03801866574213, 3.66329873446375)
(8.69912673486397, 7.61090948944911)
(6.51841677725315, 3.95533172646537)
(5.57096773060039, 7.84239349886775)
(9.55760073149577, 7.44591672904789)
(7.13131154188886, 1.96386743336916)
(3.58697782736272, 7.87224355153739)
(7.26829815190285, 8.30705252476037)
(6.99087849119678, 9.4346466078423)
(7.36725698923692, 5.80310889519751)
(5.65519206691533, 9.61713826283813)
(1.87832819996402, 6.58791193272918)
(7.57619973039255, 3.22428206447512)
(7.86257832776755, 2.17508625471964)
(8.42065163422376, 7.99375526141375)
(1.62139203865081, 3.41972470982)
(7.01297043124214, 1.06118390569463)
(3.17529369611293, 9.83462546719238)
(4.95545798214152, 4.06969647388905)
(5.09784990455955, 7.48034104006365)
(8.74120207736269, 5.93361002160236)
(1.02144184056669, 7.63072832953185)
(3.59464099863544, 6.22055957792327)
(3.81550797726959, 3.25321533950046)
(4.08548715757206, 3.52333042537794)
(7.48704153811559, 1.55369709711522)
(5.37946925731376, 0.803642792161554)
(4.41412009764463, 3.82615387206897)
(2.14682913850993, 7.27779626613483)
(1.43320400966331, 2.99463196424767)
(9.9167633545585, 3.8210188341327)
(8.08803199790418, 9.84797031851485)
(0.0839022384025156, 2.01015534345061)
(5.42231167433783, 5.27582921553403)
(5.67944786511362, 1.65291160577908)
(0.754676938522607, 1.60875844303519)
(0.226891140919179, 7.47425733599812)
(1.09877286013216, 4.69505963847041)
(4.52274928567931, 4.28015274461359)
(7.29861035244539, 7.5854842690751)
(8.74222038313746, 8.21680727181956)
(7.56292295875028, 2.08191169891506)
(2.65555082121864, 3.61983542796224)
(8.76184734981507, 0.267487766686827)
(5.33642794471234, 5.47999689355493)
(3.61470157746226, 9.65728627983481)
(7.3506639059633, 4.86098191933706)
(1.99714813847095, 8.84306480642408)
(7.36980569083244, 3.03877357859164)
(1.04763453826308, 7.11491800844669)
(2.89351652376354, 9.13812609622255)
(7.45747655630112, 8.00036265514791)
(8.31914765993133, 9.47353239171207)
(6.23670149128884, 3.01421674434096)
(4.12528386106715, 6.8294506939128)
(8.67313900962472, 8.39856919366866)
(4.26160148112103, 3.74704336980358)
(8.93678748514503, 2.48640371952206)
(7.97665546881035, 4.2084430437535)
(1.33207625010982, 4.80118006933481)
(9.93950139963999, 0.439857279416174)
(5.95953398849815, 3.81011386169121)
(8.93071335507557, 3.24036514153704)
(5.62115838518366, 3.36480238242075)
(9.54912367975339, 5.22175681078807)
(7.41948525188491, 9.07490710029379)
(9.32612937875092, 5.51344114355743)
(5.75441162567586, 8.25097237247974)
(2.51571827568114, 4.74627879215404)
(7.95687066623941, 6.23371526133269)
(6.48436919553205, 7.26480305194855)
(7.05167287960649, 0.145671269856393)
(0.176625484600663, 6.15946708014235)
(0.541518204845488, 1.29946293774992)
(2.64171571237966, 5.9003623155877)
(5.91564531670883, 2.50989769119769)
(6.16201060824096, 2.79247462749481)
(6.21140361530706, 5.38856389001012)
(3.44712355406955, 6.04732257081196)
(6.47581924684346, 4.35986226191744)
(4.84307389473543, 5.3449680050835)
(4.94042308535427, 2.91649647755548)
(4.78664840338752, 6.30528094712645)
(5.72335694916546, 5.51754171960056)
(0.434114052914083, 8.42995415208861)
(5.66062367055565, 8.61051087733358)
(4.54440928529948, 0.513982241973281)
(6.62583851721138, 3.01754109561443)
(5.88761002058163, 5.7775539602153)
(3.86964835226536, 2.96185890911147)
(8.83736044634134, 7.48991374624893)
(1.35128196096048, 6.62255727685988)
(6.01806070888415, 5.86640244815499)
(1.51704573770985, 6.33900820510462)
(6.41866538673639, 8.23182699270546)
(6.02114870911464, 4.70785804558545)
(9.55877892905846, 5.51432491280138)
(5.53004543529823, 4.27541093667969)
(8.05569283198565, 2.6333010289818)
(3.48673382541165, 1.05009573278949)
(3.63614387111738, 7.06176144769415)
(9.78119980311021, 6.41698368825018)
(7.48308580601588, 9.56628217827529)
(5.64506093738601, 1.60702256951481)
(3.26877399580553, 4.42182903643698)
(8.1062002107501, 3.0810848204419)
(6.83642521966249, 0.80161883495748)
(1.52107886970043, 5.01288510626182)
(7.18249295605347, 9.50786658329889)
(8.36710530333221, 0.217898860573769)
(3.17490581655875, 3.2983373850584)
(5.29603253817186, 8.68771723937243)
(9.02676936937496, 1.8041623220779)
(1.25625407556072, 5.51684338832274)
(7.1801592502743, 9.65482956496999)
(4.06906552612782, 4.05899193370715)
(6.56921134563163, 1.45902949618176)
(5.1063675689511, 4.95523933786899)
(0.532883554697037, 7.48433254892007)
(7.45569046121091, 3.59852471621707)
(0.490914350375533, 6.16094411583617)
(3.61156429164112, 9.7963780653663)
(5.43887926731259, 2.13827177183703)
(4.79025318054482, 0.616369417402893)
(9.08544363453984, 8.642677529715)
(9.42786403698847, 4.65496193384752)
(7.58324611000717, 3.54779253015295)
(1.15822204155847, 9.51940040802583)
(0.39642744930461, 5.04555724328384)
(9.06175817828625, 9.42985793109983)
(5.96095514250919, 2.68504330189899)
(3.66111434064806, 5.41931710671633)
(9.45774359628558, 0.921814341563731)
(4.68865322181955, 1.29111517919227)
(8.2526143360883, 2.98975958256051)
(9.06204174505547, 6.96033702464774)
(2.92374315205961, 0.407545806374401)
(9.32532008970156, 5.07686370052397)
(9.76139544276521, 8.1301060016267)
(0.838436831254512, 6.93274999037385)
(5.01667958684266, 4.55713308416307)
(0.170028987340629, 9.47764730080962)
(5.94967462820932, 0.7443330087699)
(3.45913831843063, 4.37332096509635)
(8.57151977019385, 5.15454587060958)
(3.43506970210001, 9.45218094391748)
(5.85186039796099, 6.25615036813542)
(6.16248342441395, 4.91143473656848)
(3.50292457500473, 6.62559662247077)
(5.53151309490204, 8.55141333304346)
(8.59691284364089, 4.73006290849298)
(3.95025352016091, 9.14217486279085)
(0.674281637184322, 7.91097550420091)
(5.89002905413508, 4.372856807895)
(1.4114302280359, 8.00044568255544)
(0.955456129740924, 5.29313161736354)
(5.53155226632953, 1.84072799514979)
(3.73737813904881, 7.05398028949276)
(2.61299245990813, 3.79541842732579)
(5.01363212475553, 4.87820628564805)
(8.38745585177094, 9.05455645639449)
(6.25359265366569, 5.91452123364434)
(4.21537709888071, 7.31864367844537)
(0.1357557089068, 6.16964730201289)
(1.96777100674808, 3.10071195708588)
(8.1589555204846, 5.62219843035564)
(0.29865721007809, 6.13856630166993)
(2.32316307257861, 9.52674823347479)
(5.58212460251525, 6.41842188313603)
(6.40846827300265, 6.92464103689417)
(6.00645789410919, 4.57030293997377)
(7.83116371836513, 1.39873656677082)
(7.03563402174041, 8.5573306074366)
(2.97877272823825, 2.83479923382401)
(1.88178512267768, 5.25053095072508)
(7.66300254035741, 7.58479981450364)
(4.03138812398538, 3.29542262246832)
(1.21331861708313, 2.0394966355525)
(3.05352831725031, 4.39118844922632)
(2.18306183349341, 8.35783790564165)
(5.97717565717176, 3.3172276453115)
(5.84392323158681, 3.93405415816233)
(3.64805219462141, 7.38720541354269)
(4.67826204840094, 0.947087164968252)
(2.76837171986699, 6.47243037587032)
(8.98392324335873, 6.30929868202657)
(3.01885009277612, 6.9046882353723)
(9.28741513751447, 7.28079935768619)
(9.44215243449435, 8.67213163059205)
(7.92269506957382, 8.95845945226029)
(7.10806165356189, 9.99546078732237)
(5.16639417270198, 6.76940882112831)
(8.06087439414114, 0.215037472080439)
(5.27141376631334, 6.28350298386067)
(7.64252218650654, 1.45337959518656)
(6.07391312019899, 7.52036091405898)
(9.03182562673464, 6.49129298981279)
(3.79374512238428, 4.5872437604703)
(6.29802820738405, 3.52626412408426)
(7.2971350629814, 0.300897285342216)
(9.00997163029388, 2.40829088026658)
(6.72699056798592, 5.10214643552899)
(4.28217764478177, 3.63261479651555)
(0.356160858646035, 3.93401169450954)
(2.9992364346981, 5.43545810971409)
(0.318323676474392, 4.67776978388429)
(8.43113222392276, 6.82293016929179)
(6.58350040204823, 5.77370777959004)
(4.60859931539744, 8.28143516322598)
(3.19293441949412, 6.82935973396525)
(0.644081165082753, 0.78911776188761)
(4.70671497518197, 1.46775139728561)
(7.48539501568303, 6.63152549182996)
(3.41525204945356, 4.1736844740808)
(2.43306781165302, 5.49053712980822)
(3.60793675063178, 5.79522877000272)
(4.46071360260248, 6.33137227967381)
(6.50936077581719, 9.23777516232803)
(8.11016773339361, 3.52177138673142)
(9.36753531685099, 8.60762392403558)
(6.71655781799927, 3.93454521195963)
(4.97838978189975, 8.27925235964358)
(0.581938119139522, 8.46993792103603)
(7.7169786230661, 2.85351546714082)
(2.27817111415789, 9.10577405709773)
(0.126592922024429, 5.98472794750705)
(7.4692778242752, 9.28693845169619)
(2.86641780519858, 5.73215432232246)
(4.43752942606807, 2.39781423704699)
(3.82576526608318, 1.03725329274312)
(9.56185887102038, 3.00753782736138)
(7.13044689502567, 6.46940560312942)
(7.27767076808959, 6.14272817038)
(2.30231482069939, 3.74943003058434)
(4.08396064536646, 2.63438902329654)
(7.96925751492381, 6.8442055140622)
(3.15468712011352, 1.84002961963415)
(1.17950444342569, 1.79409313714132)
(2.03653658973053, 9.70194795867428)
(7.6438141008839, 8.06220020633191)
(0.180048758629709, 4.0067747188732)
(5.60521195875481, 2.36654191743582)
(3.61673693405464, 2.22223388729617)
(3.87610553065315, 3.01588128553703)
(2.07843789365143, 4.85049719223753)
(2.3302118270658, 4.04039724497125)
(2.98859127331525, 6.34428423130885)
(0.498766258824617, 2.76877062860876)
(9.25796300638467, 2.30771118076518)
(5.6283922190778, 3.26488519087434)
(7.77347319759429, 7.27965421741828)
(8.54951830115169, 4.69866146100685)
(7.64525738777593, 8.49069506162778)
(9.10717355087399, 1.4921669405885)
(5.38670476758853, 8.35644752020016)
(8.46360494382679, 5.92728829709813)
(4.71519072772935, 0.393471231218427)
(5.40679672500119, 3.25471664313227)
(6.23758033849299, 8.19243083940819)
(2.09609647048637, 0.105140125378966)
(7.07004945958033, 5.20385833689943)
(8.62507947022095, 0.283251164946705)
(6.52263858355582, 7.80295501928777)
(6.89296156400815, 3.08968372875825)
(8.70082315523177, 9.35478159924969)
(8.27736268285662, 3.2811116380617)
(1.60662018461153, 1.80340662365779)
(8.53104130830616, 9.43480069981888)
(3.00537032075226, 8.31086122663692)
(6.84344035573304, 3.98981247562915)
(8.06736260885373, 7.50063319923356)
(8.21691254153848, 4.93138183141127)
(8.07658433681354, 2.98119178507477)
(2.9780267435126, 4.22654455527663)
(4.99731059186161, 7.23015225492418)
(1.1473971651867, 3.74097932362929)
(0.175704101566225, 9.07662235898897)
(0.766076375730336, 1.6885606572032)
(9.7251647640951, 1.61260025808588)
(0.596791331190616, 5.30042660422623)
(5.00015313969925, 8.09053065720946)
(7.73546422133222, 5.58065559016541)
(3.39042981620878, 9.69581866869703)
(4.00975738884881, 9.18134722160175)
(3.6386559670791, 4.18602333636954)
(4.85235291533172, 3.66592574166134)
(8.12738454900682, 6.49268530774862)
(3.693209849298, 7.76648955186829)
(1.73275008564815, 8.53097477229312)
(2.42675159359351, 8.41741021256894)
(3.65494927857071, 9.28679456468672)
(9.05390632105991, 3.09292615158483)
(0.48047641525045, 2.02167691430077)
(9.36603534501046, 2.19964443240315)
(2.21323897130787, 9.88640372408554)
(0.558646866120398, 9.26918403944001)
(4.03042090125382, 2.69499964080751)
(0.687344919424504, 1.47598294308409)
(4.7176984953694, 4.42222988698632)
(9.81000591767952, 4.55871644197032)
(2.73722590878606, 9.35410862322897)
(7.95812190277502, 6.67665029643103)
(2.00237910961732, 7.66758069396019)
(1.36061960132793, 4.81423638062552)
(6.59847784554586, 9.10102354828268)
(0.739283706061542, 5.12915463419631)
(1.59646478481591, 9.15607705479488)
(0.861845558974892, 7.27237171726301)
(0.370260404888541, 9.52154696686193)
(6.84774130117148, 4.67925080563873)
(2.74625781457871, 1.7245776206255)
(0.883403799962252, 4.17502271942794)
(4.33348698075861, 1.92898261360824)
(8.55466099223122, 8.77198968082666)
(7.08129496080801, 3.2926018233411)
(1.96460763458163, 5.83455737680197)
(4.25652153091505, 5.11051607085392)
(5.1122537930496, 6.18598880944774)
(6.11647024052218, 6.14713972201571)
(1.13131521036848, 7.58932094089687)
(4.66125249862671, 2.96920609427616)
(7.68138932064176, 0.355223540682346)
(0.146766731049865, 7.91786445537582)
(0.940907504409552, 9.66427174396813)
(3.49231664324179, 9.3118269299157)
(1.76300998777151, 3.63116705557331)
(6.60182279301807, 1.59744350006804)
(2.71492689847946, 4.32679385878146)
(8.24486810248345, 3.14099812647328)
(7.63090453576297, 8.87401683023199)
(0.123864796478301, 3.38412810582668)
(4.45029209833592, 7.57886877050623)
(7.91944622993469, 0.467090767342597)
(1.44684416009113, 6.97516711195931)
(3.19920887937769, 1.13308763597161)
(8.48329275147989, 9.87201422452927)
(8.22939564939588, 1.23681681230664)
(9.28857328835875, 2.49236931093037)
(8.766050261911, 9.05053318478167)
(3.01010889699683, 4.13707496598363)
(1.70418628724292, 7.43539034854621)
(5.00090716872364, 1.04164111427963)
(6.99876661179587, 5.70439806440845)
(1.44627636298537, 2.4302071146667)
(1.83625094592571, 7.29531239019707)
(7.6032737409696, 2.96214387053624)
(6.71696931123734, 3.23991715908051)
(0.187962115742266, 5.36337244790047)
(9.31135438382626, 3.43970866175368)
(4.72358332015574, 6.32313427282497)
(9.33237712131813, 2.27367665385827)
(4.97997506288812, 5.68065845873207)
(5.5735002271831, 3.90798254869878)
(3.21553723420948, 2.26222408004105)
(0.0204417388886213, 9.53936160774902)
(4.99511161353439, 7.93562804348767)
(5.9134792117402, 3.89052886050195)
(2.90840856498107, 9.96586586581543)
(0.845433364156634, 6.87621899647638)
(0.605579235125333, 3.79165909485891)
(3.76883347053081, 8.06224156403914)
(9.71216178499162, 5.27930390788242)
(8.12079166527838, 8.30738060409203)
(1.20243363082409, 6.15639624418691)
(6.60893895896152, 7.24459213204682)
(4.38649003626779, 7.32793775619939)
(8.30353991128504, 2.37141563557088)
(5.09501681430265, 2.12597821606323)
(7.2941287769936, 3.85408730478957)
(4.02900584740564, 7.91745114140213)
(4.94156868429855, 0.174633238930255)
(1.47410970181227, 4.79254932375625)
(3.981427999679, 1.94913522107527)
(8.66154639283195, 4.96408534236252)
(7.81110560055822, 7.65191733371466)
(8.31724213436246, 3.57594208326191)
(1.4902205998078, 1.77224900573492)
(9.70133120659739, 3.35920590674505)
(1.0532346367836, 3.9077355642803)
(8.19628290133551, 0.410618567839265)
(7.8343971981667, 4.85410882858559)
(8.79770075669512, 7.92962177889422)
(4.5822441088967, 3.88963752193376)
(7.89965523406863, 3.98452241439372)
(5.95928294118494, 7.81388016184792)
(7.5047991075553, 9.93457457516342)
(5.27781119104475, 5.00861866166815)
(3.88048381078988, 5.83577213576064)
(2.78456589672714, 3.42743583954871)
(2.65037091914564, 8.30351062584668)
(7.96066636685282, 9.93906120304018)
(7.81463721999899, 3.15574955195189)
(7.57837813580409, 0.940104173496366)
(6.52201811317354, 5.26015755021945)
(1.14039259031415, 2.35897752456367)
(9.24842499196529, 9.64311311719939)
(8.39716027025133, 4.30827673990279)
(5.34511819947511, 6.01181329460815)
(0.158946581650525, 5.80334172351286)
(6.81233363458887, 9.1452052607201)
(0.693971298169345, 8.88531539356336)
(3.65378351183608, 0.316239807289094)
(3.92039405647665, 8.3467109920457)
(9.35284729115665, 9.84054680913687)
(3.15912039019167, 1.88080441672355)
(4.42630655365065, 8.63909612875432)
(4.49729684973136, 9.81555547332391)
(7.7496120124124, 5.87783507071435)
(5.140338356141, 2.02007748186588)
(1.7772004660219, 5.51303739659488)
(5.66468126140535, 1.40242251800373)
(2.33033085707575, 6.80648497538641)
(9.21728661516681, 4.79067601030692)
(9.61658192332834, 3.85395093122497)
(3.22799976216629, 4.5901150116697)
(7.08550194045529, 1.40814138576388)
(6.44332966767251, 5.76674436917529)
(9.73364965291694, 2.38165568560362)
(1.86215142253786, 7.64517165720463)
(9.49313819874078, 0.604224402923137)
(2.82017218414694, 0.567297637462616)
(2.44561531580985, 2.99149410799146)
(2.02047041384503, 7.28215624578297)
(4.61532417684793, 9.23843756318092)
(3.09343934757635, 7.99659250071272)
(9.42187191452831, 3.07299274485558)
(0.274262046441436, 3.43412614194676)
(9.24188250442967, 6.91479868022725)
(1.28264178754762, 1.88384013948962)
(2.65046967193484, 6.65428967913613)
(8.60259314067662, 5.5808819946833)
(8.91916309250519, 5.09984767530113)
(9.81151696527377, 2.86597422556952)
(6.52767810504884, 2.69783298950642)
(9.02161054080352, 4.99213941860944)
(1.17458152584732, 0.467224514577538)
(3.35926009109244, 2.29627496562898)
(0.308825741522014, 9.30018580053002)
(6.70877092285082, 6.99364575091749)
(9.51041627442464, 7.27441591443494)
(8.36034310050309, 2.11195428390056)
(1.64129517506808, 7.18355578137562)
(2.13379021268338, 5.69483754457906)
(4.82053034706041, 0.754466983489692)
(5.41952148312703, 1.38805759139359)
(5.31433637952432, 5.91815755935386)
(8.66319655207917, 2.46860691579059)
(2.47331789927557, 8.52789942873642)
(3.42021026648581, 3.71698148315772)
(2.07698356825858, 7.56088002584875)
(5.08268527453765, 5.85605287924409)
(0.270072815474123, 1.6449426766485)
(2.39411539165303, 2.6701762387529)
(1.85143602080643, 6.60759362392128)
(3.93230433342978, 3.25782127678394)
(1.9757764833048, 8.3293064776808)
(4.54756258288398, 2.23276793723926)
(8.52940628537908, 5.61034941580147)
(9.0923003363423, 3.75671735499054)
(0.436201996635646, 4.51122278114781)
(7.2916932287626, 4.13102175341919)
(0.908303414471447, 6.32577819516882)
(2.7348655089736, 2.72607075516135)
(4.74918743828312, 2.26348832482472)
(8.9078012900427, 6.87631647335365)
(3.65178890526295, 4.3559472868219)
(4.72767607076094, 5.15422603581101)
(7.12428985862061, 3.11010793084279)
(5.78185649355873, 7.03004360198975)
(3.34506584797055, 8.73734302353114)
(6.42564344685525, 8.3857340645045)
(2.94692135183141, 4.61770539171994)
(5.70897912373766, 4.71105772303417)
(7.15619421796873, 2.21479486906901)
(3.56545203365386, 1.72247363487259)
(1.15803903201595, 9.08570691244677)
(9.67556153424084, 3.79685334628448)
(7.73628850700334, 4.22872299095616)
(6.03929959004745, 7.83908074488863)
(1.89155477797613, 7.14356641052291)
(0.432379150297493, 5.48789736814797)
(6.58794335089624, 8.49924613721669)
(6.29791629733518, 7.1472871187143)
(4.11842310568318, 2.99315214389935)
(0.80151783535257, 0.849542601499707)
(1.87454085797071, 0.263093549292535)
(4.47906928136945, 7.35218282788992)
(3.61733662197366, 8.94443775061518)
(7.96641893917695, 7.87854644004256)
(0.895596048794687, 0.622101374901831)
(8.70240151649341, 6.33357893209904)
(2.60135007323697, 7.14222350856289)
(3.71396147413179, 0.131006091833115)
(0.582979703322053, 1.07012893771753)
(9.47060657665133, 7.59785193484277)
(2.59540281491354, 4.89565744064748)
(0.0646191043779254, 4.57304365932941)
(6.95923974271864, 3.52113318862393)
(1.40600157901645, 4.61506144609302)
(6.25866197515279, 7.06019599922001)
(7.79106204863638, 0.364882554858923)
(5.00566949369386, 6.1925016855821)
(1.27754288492724, 3.80002378951758)
(2.78248807415366, 6.07418625615537)
(1.59269866067916, 0.155515414662659)
(2.30660335626453, 6.90460446756333)
(0.0877947150729597, 4.57470213994384)
(7.39036274608225, 2.32686301227659)
(9.39803106710315, 9.22587096458301)
(2.91958367917687, 9.87166986335069)
(7.67995284171775, 8.93985450500622)
(8.54701321804896, 6.48791354848072)
(7.41372415795922, 8.24463182594627)
(2.54082270199433, 1.70828882837668)
(0.283976192586124, 4.64375333860517)
(1.73059062333778, 9.37464120099321)
(7.90172513108701, 2.39562736824155)
(9.04884006362408, 9.06080017564818)
(6.23152195941657, 3.38257506256923)
(6.54905463103205, 7.32366886455566)
(5.82286113873124, 4.35323481447995)
(9.81936574913561, 2.27000522892922)
(6.31890836171806, 9.3564283545129)
(3.67038479540497, 8.65878014126793)
(3.58655739342794, 1.33422819431871)
(1.77344333846122, 2.58419381221756)
(2.70630551036447, 0.647719616536051)
(2.85730625269935, 6.82691457914189)
(0.683969845995307, 7.0083667919971)
(7.50838471343741, 2.46801887173206)
(6.53099399991333, 1.38884775806218)
(6.37715884484351, 9.43671489600092)
(3.00218670163304, 6.00524590350688)
(7.54573610145599, 3.81612629396841)
(8.19897247012705, 7.16520426562056)
(8.11664415057749, 6.79799965815619)
(7.64062106609344, 0.424840233754367)
(7.42064331891015, 4.86879460746422)
(2.20386652741581, 3.01810933975503)
(6.00934661226347, 4.68602027278394)
(0.421401944477111, 4.98894450254738)
(1.01190425921232, 1.11843311460689)
(6.03440430015326, 8.61712406622246)
(5.65442541847005, 7.79121570521966)
(2.0749432919547, 6.01398335536942)
(2.03728273278102, 6.79302292177454)
(1.51381122181192, 2.61585943866521)
(9.53587293159217, 5.2369854436256)
